텃밭아이디,운영주체,텃밭명,시도코드,시도명,시군구코드,시군구명,주소,실제전체면적,실제분양면적,홈페이지,모집기간,부대시설,신청방법,분양가격,위도좌표,경도좌표,등록일자,수정일자
"719","지자체/주민참여텃밭","주민참여텃밭(용현동2)","4","인천광역시","51","남구","인천광역시 남구 용현동 147-42","201","15"," "," "," ","전화","무료","37.4545208992","126.6551279335","20170120",20170120
"720","지자체/주민자율운영","주민참여텃밭(숭의동2)","4","인천광역시","51","남구","인천광역시 남구 숭의동 162-40","180","15"," "," "," ","전화","무료","37.4634392443","126.6448415749","20170120",20170120
"721","지자체/주민자율운영","주민참여텃밭(숭의동3)","4","인천광역시","51","남구","인천광역시 남구 숭의동 10-28","119","15"," "," "," ","전화","무료","37.4588230363","126.6597287235","20170120",20170120
"722","지자체/주말농장","사랑텃밭","4","인천광역시","56","연수구","인천광역시 연수구 연수동 581-2","3300","20"," "," ","창고, 화장실","홈페이지, 방문","30,000","37.41873174","126.6912788279","20170120",20170120
"723","지자체/주말농장","행복텃밭","4","인천광역시","56","연수구","인천광역시 연수구 송도동 107-1","3465","20"," "," ","창고, 화장실","전화","30,000","37.3833152603","126.6346285267","20170120",20170120
"724","지자체/주말농장","실버농장","4","인천광역시","56","연수구","인천광역시 연수구 선학동 149-1","10239","25"," "," ","창고, 화장실","홈페이지, 방문","무료","37.431625485","126.6976435017","20170120",20170120
"725","지자체/주말농장","남인천농협 주말농장","4","인천광역시","52","남동구","인천광역시 남동구 남촌동 102","5318","17"," "," ","급수, 휴게시설, 화장실","전화","60,000","37.4291230212","126.7190479384","20170120",20170120
"726","개인","무명(서창동 농장)","4","인천광역시","52","남동구","인천광역시 남동구 서창동 10-1","1239","13"," "," "," "," ","50,000","37.4437479071","126.7562305362","20170120",20170120
"727","지자체/공동체 텃밭","도시농부 체험교육농장","4","인천광역시","54","부평구","인천광역시 부평구 십정동 97-2","2310","50"," "," ","보관창고, 화장실","신청서 제출","무료","37.4814524324","126.6911114094","20170120",20170120
"728","지자체/단체 분양","서구도시 농업농장","4","인천광역시","55","서구","인천광역시 서구 시천동 114번지 외 6필지","5245","3555"," "," ","주차장, 쉼터시설","공고(방문)","무상","37.5722385026","126.6861953244","20170120",20170120
"403","지자체/기타","폐공가텃밭","3","대구광역시","43","달서구","대구광역시 달서구 감삼동 41-6","198","198"," "," ","-","동주민센터 신청서 접수","무료","35.8542478263896","128.540646774963","20160119",20170112
"715","지자체/주말농장","여울채주말농장","3","대구광역시","49","달성군","대구광역시 달성군 다사읍 죽곡리 762","4372","4372"," "," ","체험장, 화장실 등","전화","30,000","35.8422229423","128.4659940535","20170120",20170120
"392","지자체/주말농장","동구행복나눔텃밭","3","대구광역시","44","동구","대구광역시 동구 불로동 823-12","6881","15"," "," ","-","주민센터방문","30,000/1구좌","35.8995607984964","128.634149257692","20160119",20170120
"390","지자체/주말농장","안심농장","3","대구광역시","44","동구","대구광역시 동구 금강동 272-2","1650","30"," "," ","-","전화","평방 3.3m당 5000","35.8544172482488","128.734243591825","20160119",20170112
"393","지자체/주말농장","관음농장","3","대구광역시","45","북구","대구광역시 북구 관음동 833","3461","33"," "," ","물탱크","전화,방문","30000/1구좌","35.9373594052317","128.540592444342","20160119",20170112
"396","지자체/주말농장","국우농장","3","대구광역시","45","북구","대구광역시 북구 도남동 280","3636","3636"," "," ","-","전화,방문","60000/10평","35.9648923436816","128.597168476127","20160119",20170112
"394","지자체/주말농장","도남농장","3","대구광역시","45","북구","대구광역시 북구 도남동 714-3","5511","33"," "," ","물탱크,쉼터","전화,방문","30000/1구좌","35.9589836380872","128.583253303376","20160119",20170112
"395","지자체/주말농장","좋은이웃텃밭","3","대구광역시","45","북구","대구광역시 북구 도남동 723-1","3654","3654"," "," ","물탱크,쉼터","전화,방문","50000/1구좌","35.9600962547591","128.583086239985","20160119",20170112
"399","지자체/공동경작 및 복지사업운영","가천농장","3","대구광역시","47","수성구","대구광역시 수성구 가천동 109-2","658","658"," "," ","농업용수","위탁운영","무료","35.8560131544241","128.684107386221","20160119",20170112
"402","지자체/공동경작 및 복지사업운영","성동농장","3","대구광역시","47","수성구","대구광역시 수성구 성동 436-14","1841","1841"," "," ","농업용수","위탁운영","무료","35.8507891949596","128.722353729957","20160119",20170112
"397","지자체/주말농장","조일골농장","3","대구광역시","47","수성구","대구광역시 수성구 지산동 16-1","5913","평방 20m"," "," ","주차장, 화장실, 농업용수","동주민센터 방문접수","50000","35.830928690693","128.648393814294","20160119",20170112
"413","지자체/주말","강변힐링 주말농장","3","대구광역시","49","달성군","대구광역시 달성군 다사읍 이천리 661","2585","1650"," "," ","쉼터 등","전화","10,000/3.3㎡","35.8768809187236","128.458500772603","20160119",20170112
"406","지자체/주말","달성신당정보화마을 주말농장","3","대구광역시","49","달성군","대구광역시 달성군 옥포면 신당리 821","3300","3300"," "," ","쉼터","전화","6000/3.3㎡","35.8013066064549","128.438863949311","20160119",20170112
"412","개인","대광 주말농장","3","대구광역시","49","달성군","대구광역시 달성군 다사읍 문양리 960","12000","40"," "," ","-","전화","120천원/33㎡","35.866753005628","128.424607430072","20160119",20160112
"408","지자체/주말","마비정 초심농장","3","대구광역시","49","달성군","대구광역시 달성군 화원읍 본리리 1145-11","4620","4620"," "," ","쉼터","전화","100000/10㎡","35.7770274181803","128.534312172062","20160119",20170112
"407","지자체/주말","마비정벽화마을 주말농장","3","대구광역시","49","달성군","대구광역시 달성군 화원읍 본리리 1080-2","2640","2640"," "," ","쉼터","전화","10000/3.3㎡","35.7798073036592","128.532133202783","20160119",20170112
"409","지자체/주말","문양역 마천산 주말농장","3","대구광역시","49","달성군","대구광역시 달성군 다사읍 문양리 431","3500","3500"," "," ","쉼터","전화","5000/3.3㎡","35.8670826633568","128.437200754831","20160119",20170112
"411","지자체/주말","비슬육묘농장","3","대구광역시","49","달성군","대구광역시 달성군 옥포면 교항리 2710","3630","20"," "," ","쉼터, 화장실 등","전화","130000/16.5㎡","35.7832435029078","128.45222059466","20160119",20170112
"410","지자체/주말","아가원 주말농장","3","대구광역시","49","달성군","대구광역시 달성군 옥포면 기세리 794","5200","5200"," "," ","쉼터","전화","10000/3.3㎡","35.7669938801386","128.48584214867","20160119",20170112
"414","지자체/주말","육신사 성원농장","3","대구광역시","49","달성군","대구광역시 달성군 하빈면 묘리 778","2000","2000","쉼터, 관리사 등"," ","-","전화","무료","35.9093932682554","128.415662847","20160119",20170112
"675","민간단체","에코농장","3","대구광역시","44","동구","대구 동구 팔공산로254길 123 (미곡동)","3300","16.5(5평)","www.dgcn.org","연간모집"," ","전화","30천원/1구좌","35.97244811876525","128.68980788970427","20160226",20160226
"698","지자체/주말농장","밤나무주말농장","3","대구광역시","44","동구","대구광역시 동구 미대동 526-3","1800","평방 30m이상"," "," "," ","전화","평당 8,000","35.9511725015","128.677881851","20170120",20170120
"699","지자체/주말농장","후계자주말농장","3","대구광역시","44","동구","대구광역시 동구 미대동 605","2000","평방 30미터 이상"," "," "," ","전화"," ","35.9510019697","128.674349544","20170120",20170120
"700","지자체/주말농장","내동주말농장","3","대구광역시","44","동구","대구광역시 동구 내동 466","3000","평방 30m"," "," "," ","전화","평당 8,000","35.9599961755","128.663131901","20170120",20170120
"702","지자체/주말농장","천을산농장","3","대구광역시","47","수성구","대구광역시 수성구 매호동 195","5729","20"," "," ","화장실, 쉼터","동주민센터 방문","40,000","35.8511936722","128.6999729236","20170120",20170120
"703","지자체/체험프로그램 운영 및 주말농장","천을산농장2","3","대구광역시","47","수성구","대구광역시 수성구 가천동 343","12563","12563"," "," ","농업용수","회원제운영","무료","35.8519325324","128.6979387683","20170120",20170120
"704","지자체/체험프로그램운영 및 주말농장","천을산농장3","3","대구광역시","47","수성구","대구광역시 수성구 매호동 208, 209, 232, 288","12563","12563"," "," ","농업용수","회원제운영","무료","35.8506305021","128.7018159896","20170120",20170120
"705","지자체/공동경작 및 복지사업운영","가천농장","3","대구광역시","47","수성구","대구광역시 수성구 가천동 109-2,3","658","658"," "," ","농업용수","회원제운영","무료","35.8555555637","128.6840776278","20170120",20170120
"706","지자체/주말농장","휴일팜핑농장","3","대구광역시","49","달성군","대구광역시 달성군 다사읍 문양리 960","12000","9900"," "," ","교육장, 체험장, 쉼터 등","전화","60,000/16.5","35.8663797829","128.4241735933","20170120",20170120
"708","지자체/주말농장","라온농장","3","대구광역시","49","달성군","대구광역시 달성군 다사읍 부곡리 703-2","2300","1650"," "," ","쉼터, 교육장 등","전화","60,000 / 16.5","35.8532040447","128.4411573863","20170120",20170120
"709","개인","천향허브주말농장","3","대구광역시","43","달서구","대구광역시 달성군 옥포면 기세리 37-2","3300","3300"," "," ","체험장, 육묘장 등","전화","7,000","35.7879112074","128.4748482595","20170120",20170120
"710","개인","대밭골주말농장","3","대구광역시","42","남구","대구광역시 달성군 다사읍 문양리 681","3317","3000"," "," ","쉼터, 화장실 등","전화","7,000","35.8674925802","128.4300259003","20170120",20170120
"711","개인","농따라주말농장","3","대구광역시","49","달성군","대구광역시 달성군 유가면 도의리 1086-3","1904","1700"," "," ","쉼터, 화장실 등","전화","10000","35.6569042153","128.4544586145","20170120",20170120
"712","개인","운산주말농장","3","대구광역시","49","달성군","대구광역시 달성군 옥포면 본리리 1816-3","2741","2400"," "," ","쉼터, 화장실 등","전화","10.000","35.7909188095","128.4483538156","20170120",20170120
"713","지자체/주말농장","주말농장(금포리)","3","대구광역시","49","달성군","대구광역시 달성군 논공읍 금포리 340","1786","1600"," "," ","쉼터, 화장실 등","전화","10,000","35.7891744454","128.419618032","20170120",20170120
"714","개인","두메산채원주말농장","3","대구광역시","49","달성군","대구광역시 달성군 옥포면 반송리 54","2873","2600"," "," ","쉼터, 화장실 등","전화","10,000","35.7560818262","128.5025103233","20170120",20170120
"391","지자체/주말농장","LH율하나눔텃밭","3","대구광역시","44","동구","대구광역시 동구 율하동 1413","12540","15"," "," ","-","현장접수","1구좌 당 20000","35.8606254718501","128.700127900842","20160119",20170112
"131","개인","청매실농장","2","부산광역시","26","강서구","부산 강서구 대저1동 2051","1980","33"," "," "," "," ","120000","35.2095616544857","128.962777343111","20151026",20151026
"960","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"133","개인","삼근농장","2","부산광역시","27","금정구","부산 금정구 두구동 629-10","3300","33"," "," "," "," ","130000","35.2863286470351","129.106059095285","20151026",20151026
"134","개인","해바라기 농장","2","부산광역시","26","강서구","부산 강서구 대저1동 2813-1","3300","33"," "," "," "," ","150000","35.2069894879795","128.973366228648","20151026",20151026
"135","개인","솥뚜껑토마토정보화마을농장","2","부산광역시","26","강서구","부산 강서구 대저2동 551-1","2970","33"," "," "," "," ","90000","35.1650191241582","128.921197715668","20151026",20151026
"136","개인","행복두배목곡농원","2","부산광역시","41","기장군","부산 기장군 일광면 이천리 612-1","26400","배나무 1주"," "," "," "," ","100000","35.2740482744064","129.238746668817","20151026",20151026
"137","개인","와여다복솔마을","2","부산광역시","41","기장군","부산 기장군 철마면 와여리 521번지","1980","16.5"," "," "," "," ","80000","35.2770869937061","129.149918447806","20151026",20151026
"138","개인","선도농장","2","부산광역시","41","기장군","부산 기장군 철마면 임기리 687-1","5940","16.5"," "," "," "," ","70000","35.3208245491451","129.116991386862","20151026",20151026
"139","개인","꿈그린주말농장","2","부산광역시","41","기장군","부산 기장군 정관면 두명리 427-1번지","9900","33 / 16.5"," "," "," "," ","50000","35.3498652128242","129.14877240409","20151026",20151026
"140","개인","웰빙주말농장","2","부산광역시","27","금정구","부산시 금정구 선동 238번지","42900","33"," "," "," "," ","200000","35.2615089205103","129.113499921914","20151026",20151026
"141","개인","유기농자연농원","2","부산광역시","26","강서구","부산시 강서구 대저1동 2012번지","2000","33"," "," "," "," ","120000","35.209835641846","128.960673672929","20151026",20151026
"388","지자체/주말농장","명지공영시민텃밭","2","부산광역시","26","강서구","부산광역시 강서구 명지동 3242-2","27100","23"," "," ","주차장,화장실 등","홈페이지 등","60,000","35.0802764926251","128.908382311725","20160119",20170113
"389","지자체/주말농장","동부산권공영시민텃밭","2","부산광역시","41","기장군","부산광역시 기장군 철마면 웅천리 311","7982","23"," "," ","주차장,화장실 등","홈페이지 등","60,000","35.292541505212","129.168967735962","20160119",20170113
"902","개인","만덕주말농장","2","부산광역시","32","북구","부산 북구 만덕동 549","1980","23"," "," ","파고라, 농막, 화장실, 주차장","전화","7(23)평당 100,000","35.2172853421","129.0418811471","20170213",20170213
"923","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"926","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"927","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"929","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"930","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"938","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"940","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"942","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"943","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"945","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"947","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"949","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"951","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"953","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"954","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"955","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"956","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"957","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"958","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"959","개인","[보안점검]테스트 ">lihhh<'","2","부산광역시","30","동래구"," ","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'","[보안점검]테스트 ">lihhh<'"," "," ","20190410",20190410
"132","개인","배꽃농장","2","부산광역시","26","강서구","부산 강서구 강동동 193-4","3300","33"," "," "," "," ","120000","35.2223166822161","128.93855253798","20151026",20151026
"746","개인","청송리웰촌남새밭","17","세종특별자치시","249","세종특별자치시","세종특별자치시 전동면 청라1길 6-6","4950","13"," "," ","관수시설, 화장실, 휴게시설","전화","40,000","36.588210708","127.1969841705","20170123",20170123
"747","개인","복사꽃축제텃밭","17","세종특별자치시","249","세종특별자치시","세종특별자치시 조치원읍 신흥리 358","1650","8"," "," ","관수시설","전화","40,000","36.5978637948","127.2844174522","20170123",20170123
"748","개인","예목원주말농장","17","세종특별자치시","249","세종특별자치시","세종특별자치시 장군면 은용리 484-2","1660","6"," "," ","관수, 휴게시설, 화장실, 농기구창고","전화","40,000","36.4831887629","127.1958698701","20170123",20170123
"749","개인","무명텃밭(세종시 금남면)","17","세종특별자치시","249","세종특별자치시","세종특별자치시 금남면 영대리 207","2970","13"," "," ","관수시설","전화","70,000","36.4674129919","127.3371417066","20170123",20170123
"750","개인","무명텃밭(세종시 조치원읍)","17","세종특별자치시","249","세종특별자치시","세종특별자치시 조치원읍 남리 56-1","500","13"," "," ","관수시설","전화","50,000","36.5968510763","127.299076273","20170123",20170123
"507","개인","개인텃밭","17","세종특별자치시","249","세종특별자치시","조치원읍 남리 87-2","1500","13"," "," ","관수시설","전화","40천원","36.5942300203786","127.302875078964","20160112",20160112
"502","개인","개인텃밭","17","세종특별자치시","249","세종특별자치시","금남면 영대리 335","1650","13"," "," ","관수시설","전화","40천원","36.4617855515407","127.338668847904","20160112",20160112
"503","지자체/세종청사관리소,세종농협","세종청사텃밭사랑","17","세종특별자치시","249","세종특별자치시","아름동(세종청사8동옆 17주차장)","4950","8"," "," ","관수시설,화장실,주차장,휴게시설","홈페이지","20000","36.504358","127.267770","20170112",20170112
"504","지자체/개인","세종나리마을","17","세종특별자치시","249","세종특별자치시","연서면  청라1길 6-6","4950","13"," "," ","관수시설, 화장실, 주차장. 휴게시설","전화,홈페이지","50000","36.5880236","127.1968466","20170112",20170112
"505","지자체/개인","청송리웰촌남새밭","17","세종특별자치시","249","세종특별자치시","전동면  청송리 19","125","8"," "," ","관수시설, 화장실, 휴게시설","전화","40000","36.6724083093078","127.25812896021","20170112",20170112
"506","개인","개인텃밭","17","세종특별자치시","249","세종특별자치시","조치원읍  남리 56","500","13"," "," ","관수시설","전화","50천원","36.5968378550001","127.299073191174","20160112",20160112
"752","개인","무명텃밭(세종시 조치원읍)","17","세종특별자치시","249","세종특별자치시","세종특별자치시 조치원읍 남리 87-2","1500","13"," "," ","관수시설","전화","40,000","36.5942209347","127.3028880866","20170123",20170123
"819","개인","운동텃밭","16","충청북도","237","청주시 상당구","충청북도 청주시 상당구 운동동 301, 305-1, 305-3","3300","20"," "," ","하우스, 주차장, 이동식화장실","인터넷접수","구간당 60,000","36.6019959046","127.5167456278","20170123",20170123
"514","개인","주성텃밭","16","충청북도","248","청주시 청원구","충청북도  주성동 183-1","4307","20"," "," ","하우스,주차장,이동식화장실","인터넷접수","50천원","36.6771045949259","127.499669027718","20160119",20160112
"822","민간단체","증안골정보화마을","16","충청북도","246","증평군","충청북도 증평군 증평읍 송산리","1320","17"," "," ","주차장, 식수대, 화장실","전화","50,000","36.803700817","127.5802887331","20170123",20170123
"823","지자체/주말농장","새롱초롱 체험마을","16","충청북도","247","진천군","충청북도 진천군 진천읍 629","1980","16.5"," "," ","주차장, 화장실","방문","구획당 10,000","36.8301818459","127.4077595133","20170123",20170123
"524","개인","남일텃밭","16","충청북도","237","청주시 상당구","충청북도 청주시 상당구 남일면 효촌리 98","2967","20"," "," ","하우스,주차장,이동식화장실","인터넷접수","50천원","36.5894452726329","127.503726880942","20160119",20160112
"520","지자체/농가직접운영","산성텃밭","16","충청북도","237","청주시 상당구","충청북도 청주시 상당구 산성동 35","9428","20"," "," ","하우스,주차장,이동식화장실","인터넷접수","60,000","36.6591397647736","127.544260742137","20160119",20170113
"521","지자체/농가직접운영","용정텃밭","16","충청북도","237","청주시 상당구","충청북도 청주시 상당구 용정동 413-2","6563","20"," "," ","하우스,주차장,이동식화장실","인터넷접수","60,000","36.6309849136929","127.521152519744","20160119",20170113
"522","지자체/농가직접운영","강내텃밭","16","충청북도","238","청주시 흥덕구","충청북도 청주시 흥덕구 강내면 궁현리 산56-1","5000","20"," "," ","하우스,주차장,이동식화장실","인터넷접수","60,000","36.5750954773307","127.366042663273","20160119",20170113
"517","개인","공고텃밭","16","충청북도","238","청주시 흥덕구","충청북도 청주시 흥덕구 석곡동 25-1","9542","20"," "," ","하우스,주차장,이동식화장실","인터넷접수","50천원","36.609821820967","127.429811360791","20160119",20160112
"519","개인","공예골텃밭","16","충청북도","238","청주시 흥덕구","충청북도 청주시 흥덕구 석곡동 153","4566","20"," "," ","하우스,주차장,이동식화장실","인터넷접수","50천원","36.6040752024772","127.42541270404","20160119",20160112
"526","지자체/민간위탁","오송텃밭","16","충청북도","238","청주시 흥덕구","충청북도 청주시 흥덕구 오송읍 만수리 286-1","3960","10"," "," ","하우스,주차장,이동식화장실","인터넷접수","10,000","36.6318648554622","127.33553612649","20160119",20170113
"525","지자체/농가직접운영","옥산텃밭","16","충청북도","238","청주시 흥덕구","충청북도 청주시 흥덕구 옥산면 소로리 187-2","6027","20"," "," ","하우스,주차장,이동식화장실","인터넷접수","60,000","36.6914390144566","127.407906319822","20160119",20170113
"515","개인","원평텃밭","16","충청북도","238","청주시 흥덕구","충청북도 청주시 흥덕구 원평동 105","7200","20"," "," ","하우스,주차장,이동식화장실","인터넷접수","50천원","36.6759460522683","127.41328134374","20160119",20160112
"518","개인","저수지텃밭","16","충청북도","238","청주시 흥덕구","충청북도 청주시 흥덕구 석곡동 238","9542","20"," "," ","하우스,주차장,이동식화장실","인터넷접수","50천원","36.6054678382429","127.428270417719","20160119",20160112
"516","개인","휴암텃밭","16","충청북도","238","청주시 흥덕구","충청북도 청주시 흥덕구 휴암동 412","8549","20"," "," ","하우스,주차장,이동식화장실","인터넷접수","50천원","36.6187974328198","127.401480622071","20160119",20160112
"527","지자체/임대","도시민 녹색체험 텃밭","16","충청북도","239","충주시","충청북도 충주시 동량면 대전리 1665","4238","1620"," "," ","화장실,농기구창고,주차장","인터넷공고","무료","37.0446222636999","127.928526032741","20160119",20170113
"523","지자체/농가직접운영","오창텃밭","16","충청북도","248","청주시 청원구","충청북도  오창읍 탑리 202-2","3300","20"," "," ","하우스,주차장,이동식화장실","인터넷접수","60,000","36.6971093149876","127.45253932745","20160119",20170113
"513","개인","외평텃밭","16","충청북도","248","청주시 청원구","충청북도  외평동 668-3","3001","20"," "," ","하우스,주차장,이동식화장실","인터넷접수","50천원","36.7110622349123","127.475730779661","20160119",20160112
"821","민간단체","정안 농촌체험 휴양마을","16","충청북도","246","증평군","충청북도 증평군 증평읍 초중리","3340","17"," "," ","주차장, 식수대, 화장실","전화 신청","30,000~50,000","36.7734088448","127.5766955099","20170123",20170123
"915","개인","천안도시농부텃밭","15","충청남도","226","천안시","충남 천안시 동남구 목천읍 동리 147-1","4,136","2,112","네이버 카페명"천안 도시농부"검색(카페주소 : http://cafe.naver.com/purplelszyf)","매년 1.15~3.30","주차장, 화장실, 농기구대여소, 쉼터, 교육장","홈페이지 참조","연 40,000원","36.7843517015","127.2412525152","20180518",20180518
